date,ride_id,train_number,station_order,station_name,to_station,mileage,arrival_delay,departure_delay,major_holiday
2020-01-11,G1688_20200111_11,G1688,11.0,Wuyishanbei Railway Station,Wufushan Railway Station,50.0,0.0,-1.0,False
2020-01-11,G1688_20200111_12,G1688,12.0,Wufushan Railway Station,Shangrao Railway Station,30.0,0.0,-1.0,False
2020-01-11,G1756_20200111_1,G1756,1.0,Fuzhou Railway Station,Gutianbei Railway Station,79.0,0.0,0.0,False
2020-01-11,G1756_20200111_2,G1756,2.0,Gutianbei Railway Station,Yanping Railway Station,42.0,-4.0,-3.0,False
2020-01-11,G1756_20200111_3,G1756,3.0,Yanping Railway Station,Wuyishanbei Railway Station,139.0,736.0,736.0,False
2020-01-11,G1756_20200111_4,G1756,4.0,Wuyishanbei Railway Station,Shangrao Railway Station,80.0,-1.0,-1.0,False
2020-01-11,G1756_20200111_18,G1756,18.0,Guiyangdong Railway Station,Zunyinan Railway Station,96.0,0.0,0.0,False
2020-01-11,G1756_20200111_19,G1756,19.0,Zunyinan Railway Station,Tongzidong Railway Station,80.0,-3.0,0.0,False
2020-01-11,G1756_20200111_20,G1756,20.0,Tongzidong Railway Station,Qijiangdong Railway Station,107.0,-1.0,0.0,False
2020-01-11,G1756_20200111_21,G1756,21.0,Qijiangdong Railway Station,Zhongqingxi Railway Station,61.0,0.0,0.0,False
2020-01-11,G1756_20200111_22,G1756,22.0,Zhongqingxi Railway Station,Yongchuandong Railway Station,57.0,-1.0,0.0,False
2020-01-11,G1756_20200111_23,G1756,23.0,Yongchuandong Railway Station,Dazunan Railway Station,22.0,-1.0,-1.0,False
2020-01-11,G1756_20200111_24,G1756,24.0,Dazunan Railway Station,Chengdudong Railway Station,223.0,0.0,0.0,False
2020-01-11,G1832_20200111_1,G1832,1.0,Zhongqingxi Railway Station,Rongchangbei Railway Station,89.0,0.0,0.0,False
2020-01-11,G1832_20200111_2,G1832,2.0,Rongchangbei Railway Station,Neijiangbei Railway Station,60.0,1.0,1.0,False
2020-01-11,G1832_20200111_3,G1832,3.0,Neijiangbei Railway Station,Chengdudong Railway Station,153.0,1.0,0.0,False
2020-01-11,G1832_20200111_4,G1832,4.0,Chengdudong Railway Station,Deyang Railway Station,66.0,-2.0,0.0,False
2020-01-11,G1832_20200111_5,G1832,5.0,Deyang Railway Station,Mianyang Railway Station,47.0,-1.0,0.0,False
2020-01-11,G1832_20200111_6,G1832,6.0,Mianyang Railway Station,Jiangyou Railway Station,39.0,2.0,0.0,False
2020-01-11,G1832_20200111_7,G1832,7.0,Jiangyou Railway Station,Guangyuan Railway Station,126.0,0.0,0.0,False
2020-01-11,G1832_20200111_8,G1832,8.0,Guangyuan Railway Station,Zhaotian Railway Station,184.0,-2.0,-1.0,False
2020-01-11,G1832_20200111_9,G1832,9.0,Zhaotian Railway Station,Ningqiangnan Railway Station,24.0,6.0,3.0,False
2020-01-11,G1832_20200111_10,G1832,10.0,Ningqiangnan Railway Station,Hanzhong Railway Station,298.0,5.0,0.0,False
2020-01-11,G1832_20200111_11,G1832,11.0,Hanzhong Railway Station,Chenggubei Railway Station,28.0,-1.0,-2.0,False
2020-01-11,G1832_20200111_12,G1832,12.0,Chenggubei Railway Station,Foping Railway Station,148.0,0.0,-1.0,False
2020-01-11,G1832_20200111_13,G1832,13.0,Foping Railway Station,Huyi Railway Station,95.0,0.0,-1.0,False
