"","X","gender","age","married","employed","educated_in_us","highest_degree","education_years","labor_income"
"19313",19313,1,11,0,NA,0,"no college",0,0
"19314",19314,1,40,1,"NA",9,"no college",99,0
"19315",19315,1,39,1,"employed",1,"no college",12,0
"19316",19316,2,27,1,"student",1,"no college",12,0
"19317",19317,1,8,0,NA,0,"no college",0,0
"19318",19318,1,7,0,NA,0,"no college",0,0
"19319",19319,2,5,0,NA,0,"no college",0,0
"19320",19320,2,77,0,"retired",1,"no college",12,0
"19321",19321,2,52,0,"employed",1,"master",17,0
"19322",19322,2,22,0,"student",1,"no college",13,3240
"19323",19323,2,66,0,"employed",0,"no college",0,10847
"19324",19324,1,47,1,"employed",1,"no college",15,0
"19325",19325,2,40,0,"employed",1,"no college",13,0
"19326",19326,1,36,0,"unemployed",1,"no college",12,0
"19327",19327,1,33,0,"employed",1,"no college",14,0
"19328",19328,2,32,0,"employed",1,"associate",16,0
"19329",19329,1,23,0,"student",1,"bachelor",16,0
"19330",19330,1,22,0,"employed",1,"no college",14,3500
"19331",19331,2,21,0,"employed",1,"no college",13,22000
"19332",19332,1,14,0,NA,0,"no college",0,0
"19333",19333,1,10,0,NA,0,"no college",0,0
"19334",19334,1,5,0,NA,0,"no college",0,0
"19335",19335,1,26,0,NA,0,"no college",0,0
"19336",19336,2,52,1,"retired",1,"no college",15,0
"19337",19337,1,44,0,NA,0,"no college",0,0
"19338",19338,1,18,0,"unemployed",1,"no college",12,0
"19339",19339,2,49,1,"keeping house",1,"bachelor",16,0
"19340",19340,2,15,0,NA,0,"no college",0,0
"19341",19341,1,64,1,"employed",1,"doctorate",17,0
"19342",19342,2,27,0,"employed",1,"no college",14,0
"19343",19343,2,26,0,"employed",1,"no college",13,0
"19344",19344,2,50,1,"employed",1,"bachelor",16,0
"19345",19345,2,30,0,"employed",1,"no college",12,0
"19346",19346,1,55,1,"disabled",1,"no college",12,0
"19347",19347,2,62,0,"retired",3,"associate",14,0
"19348",19348,1,65,1,"employed",1,"bachelor",16,0
"19349",19349,2,66,1,"keeping house",1,"associate",14,0
"19350",19350,1,24,0,"unemployed",8,"no college",11,0
"19351",19351,2,84,0,"retired",0,"no college",0,0
"19352",19352,2,57,0,"employed",1,"associate",14,0
"19353",19353,1,54,2,"employed",0,"no college",0,10847
"19354",19354,1,41,0,"employed",1,"no college",14,0
"19355",19355,2,34,0,"employed",1,"no college",12,0
"19356",19356,1,29,1,"employed",1,"no college",12,0
"19357",19357,1,29,0,"employed",1,"no college",13,0
"19358",19358,1,27,1,"employed",1,"no college",12,0
"19359",19359,1,18,0,"student",1,"no college",13,3672
"19360",19360,2,1,0,NA,0,"no college",0,0
"19361",19361,1,1,0,NA,0,"no college",0,0
"19362",19362,2,54,2,"employed",0,"no college",0,10847
"19363",19363,2,28,1,"keeping house",1,"no college",13,0
"19364",19364,2,11,0,NA,0,"no college",0,0
"19365",19365,2,9,0,NA,0,"no college",0,0
"19366",19366,2,40,0,"unemployed",1,"no college",12,0
"19367",19367,1,78,0,NA,0,"no college",0,0
"19368",19368,1,87,0,"retired",0,"no college",0,10847
"19369",19369,2,87,0,"retired",0,"no college",0,0
"19370",19370,1,14,0,NA,0,"no college",0,0
"19371",19371,2,27,1,"student",1,"no college",15,0
"19372",19372,2,47,1,"employed",1,"no college",12,0
"19373",19373,2,42,1,"keeping house",1,"no college",12,0
"19374",19374,1,27,0,"employed",1,"no college",13,0
"19375",19375,2,25,0,"employed",1,"no college",13,0
"19376",19376,1,25,0,"employed",1,"no college",12,0
"19377",19377,2,18,0,"employed",1,"no college",13,10000
"19378",19378,1,15,0,NA,0,"no college",0,0
"19379",19379,1,9,0,NA,0,"no college",0,0
"19380",19380,1,6,0,NA,0,"no college",0,0
"19381",19381,2,6,0,NA,0,"no college",0,0
"19382",19382,1,5,0,NA,0,"no college",0,0
"19383",19383,2,28,0,"unemployed",1,"no college",13,0
"19384",19384,1,39,1,"employed",1,"no college",12,0
"19385",19385,2,11,0,NA,0,"no college",0,0
"19386",19386,1,60,1,"employed",1,"no college",12,0
"19387",19387,1,83,1,"retired",1,"no college",10,0
"19388",19388,2,82,1,"retired",1,"no college",11,0
"19389",19389,1,63,0,"disabled",1,"no college",13,0
"19390",19390,1,58,0,"unemployed",0,"no college",0,8000
"19391",19391,1,37,0,"employed",1,"no college",14,0
"19392",19392,2,35,0,"employed",1,"no college",12,0
"19393",19393,1,18,0,"employed",1,"no college",11,10000
"19394",19394,1,17,0,"employed",1,"no college",10,0
"19395",19395,1,14,0,NA,0,"no college",0,0
"19396",19396,2,12,0,NA,0,"no college",0,0
"19397",19397,1,62,1,"employed",1,"no college",15,0
"19398",19398,2,48,1,"unemployed",1,"no college",13,0
"19399",19399,1,17,0,"student",1,"no college",10,0
"19400",19400,2,19,0,"student",1,"no college",12,9360
"19401",19401,1,79,1,"disabled",1,"no college",3,0
"19402",19402,1,54,0,"unemployed",1,"no college",12,0
"19403",19403,2,62,1,"disabled",1,"no college",99,0
"19404",19404,2,56,1,"disabled",1,"associate",14,0
"19405",19405,2,52,0,"disabled",1,"no college",12,0
"19406",19406,2,44,0,"employed",1,"associate",14,0
"19407",19407,2,35,0,"employed",1,"no college",13,0
"19408",19408,2,30,0,"employed",1,"no college",15,0
"19409",19409,1,28,0,"employed",1,"no college",14,0
"19410",19410,2,23,0,NA,0,"no college",0,0
"19411",19411,2,21,0,NA,0,"no college",0,0
"19412",19412,2,11,0,NA,0,"no college",0,0
"19413",19413,2,9,0,NA,0,"no college",0,0
"19414",19414,1,5,0,NA,0,"no college",0,0
"19415",19415,1,57,1,"employed",1,"no college",12,0
"19416",19416,1,63,1,"retired",1,"no college",12,0
"19417",19417,2,60,1,"employed",1,"associate",14,0
"19418",19418,2,54,0,"employed",1,"no college",13,0
"19419",19419,2,52,0,"employed",1,"no college",15,0
"19420",19420,1,40,0,"employed",1,"no college",15,0
"19421",19421,2,35,0,"employed",1,"no college",15,0
"19422",19422,1,34,1,"disabled",1,"no college",13,0
"19423",19423,2,33,0,"employed",1,"no college",12,0
"19424",19424,2,19,0,"employed",1,"no college",13,5000
"19425",19425,2,17,0,"student",1,"no college",11,0
"19426",19426,1,17,0,"unemployed",1,"no college",10,0
"19427",19427,2,14,0,NA,0,"no college",0,0
"19428",19428,1,13,0,NA,0,"no college",0,0
"19429",19429,2,13,0,NA,0,"no college",0,0
"19430",19430,1,13,0,NA,0,"no college",0,0
"19431",19431,2,12,0,NA,0,"no college",0,0
"19432",19432,2,12,0,NA,0,"no college",0,0
"19433",19433,1,10,0,NA,0,"no college",0,0
"19434",19434,1,9,0,NA,0,"no college",0,0
"19435",19435,1,64,1,"retired",1,"no college",13,0
"19436",19436,1,57,0,NA,0,"no college",0,0
"19437",19437,2,59,1,"employed",1,"no college",14,0
"19438",19438,1,31,0,"employed",8,"no college",11,42000
"19439",19439,2,39,0,"employed",1,"no college",12,0
"19440",19440,2,10,0,NA,0,"no college",0,0
"19441",19441,2,28,0,"employed",1,"no college",12,0
"19442",19442,2,19,0,"student",1,"no college",13,0
"19443",19443,2,42,1,"employed",1,"master",17,0
"19444",19444,1,65,1,"employed",1,"no college",12,0
"19445",19445,2,61,0,"employed",1,"no college",12,0
"19446",19446,1,53,1,"employed",1,"no college",12,0
"19447",19447,2,43,1,"keeping house",1,"master",17,0
"19448",19448,2,45,0,"employed",1,"associate",14,0
"19449",19449,1,39,0,"employed",1,"no college",14,50000
"19450",19450,1,29,0,"employed",1,"no college",11,0
"19451",19451,2,28,0,"employed",1,"associate",14,0
"19452",19452,1,24,0,"employed",1,"no college",12,0
"19453",19453,1,20,0,"student",1,"no college",13,1200
"19454",19454,2,10,0,NA,0,"no college",0,0
"19455",19455,2,9,0,NA,0,"no college",0,0
"19456",19456,2,7,0,NA,0,"no college",0,0
"19457",19457,2,5,0,NA,0,"no college",0,0
"19458",19458,2,4,0,NA,0,"no college",0,0
"19459",19459,2,2,0,NA,0,"no college",0,0
"19460",19460,1,2,0,NA,0,"no college",0,0
"19461",19461,1,1,0,NA,0,"no college",0,0
"19462",19462,2,63,1,"retired",1,"doctorate",17,0
"19463",19463,1,47,1,"employed",1,"no college",99,0
"19464",19464,2,54,1,"keeping house",1,"no college",14,0
"19465",19465,1,33,0,"disabled",8,"no college",12,0
"19466",19466,2,31,0,"unemployed",1,"no college",13,0
"19467",19467,1,29,0,"unemployed",8,"no college",12,0
"19468",19468,1,27,0,"employed",1,"no college",12,0
"19469",19469,1,25,0,"employed",1,"no college",12,0
"19470",19470,2,17,0,"employed",1,"no college",11,1000
"19471",19471,1,12,0,NA,0,"no college",0,0
"19472",19472,1,31,1,"employed",1,"bachelor",16,0
"19473",19473,1,34,1,"employed",1,"no college",14,0
"19474",19474,2,28,1,"retired",1,"no college",15,0
"19475",19475,2,22,0,"employed",1,"no college",10,2900
"19476",19476,2,4,0,NA,0,"no college",0,0
"19477",19477,2,48,1,"employed",1,"no college",99,0
"19478",19478,2,66,0,"retired",0,"no college",0,0
"19479",19479,2,38,0,"keeping house",1,"no college",15,0
"19480",19480,1,17,0,"student",1,"no college",11,0
"19481",19481,1,16,0,"student",1,"no college",9,0
"19482",19482,1,51,0,"employed",1,"no college",14,0
"19483",19483,1,24,0,"employed",1,"bachelor",16,0
"19484",19484,2,14,0,NA,0,"no college",0,0
"19485",19485,2,47,0,"disabled",1,"associate",14,0
"19486",19486,1,27,0,"employed",1,"no college",13,13847
"19487",19487,2,76,0,"retired",0,"no college",0,0
"19488",19488,2,75,0,NA,0,"no college",0,0
"19489",19489,2,55,0,"retired",1,"no college",16,0
"19490",19490,1,56,0,"employed",1,"no college",14,0
"19491",19491,1,53,0,"keeping house",1,"no college",13,0
"19492",19492,1,34,0,"employed",1,"no college",12,0
"19493",19493,1,29,0,"unemployed",1,"no college",12,0
"19494",19494,2,27,0,"student",1,"no college",15,0
"19495",19495,1,9,0,NA,0,"no college",0,0
"19496",19496,1,56,1,"employed",0,"no college",0,100000
"19497",19497,2,55,1,"employed",0,"no college",0,37000
"19498",19498,1,26,0,"unemployed",1,"no college",12,2000
"19499",19499,1,25,0,NA,0,"no college",0,0
"19500",19500,2,63,0,"employed",1,"no college",13,0
"19501",19501,2,57,0,"employed",1,"associate",14,0
"19502",19502,1,24,0,NA,0,"no college",0,0
"19503",19503,2,48,0,"employed",1,"no college",13,0
"19504",19504,2,28,0,"employed",1,"no college",12,0
"19505",19505,1,23,0,"employed",1,"no college",11,0
"19506",19506,1,21,0,"employed",1,"no college",12,0
"19507",19507,1,17,0,"student",1,"no college",11,0
"19508",19508,2,4,0,NA,0,"no college",0,0
"19509",19509,1,3,0,NA,0,"no college",0,0
"19510",19510,1,2,0,NA,0,"no college",0,0
"19511",19511,1,29,0,"employed",1,"no college",13,0
"19512",19512,1,27,0,"employed",1,"no college",12,0
"19513",19513,2,26,0,"employed",1,"no college",12,0
"19514",19514,1,7,0,NA,0,"no college",0,0
"19515",19515,1,7,0,NA,0,"no college",0,0
"19516",19516,2,24,1,"employed",1,"no college",12,0
"19517",19517,2,6,0,NA,0,"no college",0,0
"19518",19518,2,25,0,NA,0,"no college",0,0
"19519",19519,1,35,0,NA,0,"no college",0,0
"19520",19520,2,13,0,NA,0,"no college",0,0
"19521",19521,2,7,0,NA,0,"no college",0,0
"19522",19522,1,26,1,"employed",1,"no college",12,0
"19523",19523,1,1,0,NA,0,"no college",0,0
"19524",19524,2,88,0,"retired",1,"no college",7,0
"19525",19525,2,69,0,"retired",1,"no college",12,0
"19526",19526,1,66,1,"retired",1,"no college",12,0
"19527",19527,2,46,0,"employed",1,"no college",12,0
"19528",19528,1,42,1,"employed",1,"master",17,0
"19529",19529,2,41,0,"employed",1,"bachelor",17,0
"19530",19530,1,41,0,"employed",1,"no college",14,0
"19531",19531,2,20,0,"employed",1,"no college",12,10847
"19532",19532,1,19,0,"unemployed",1,"no college",14,0
"19533",19533,2,15,0,NA,0,"no college",0,0
"19534",19534,1,12,0,NA,0,"no college",0,0
"19535",19535,1,10,0,NA,0,"no college",0,0
"19536",19536,1,8,0,NA,0,"no college",0,0
"19537",19537,2,3,0,NA,0,"no college",0,0
"19538",19538,2,47,0,"employed",1,"no college",13,0
"19539",19539,2,33,0,"employed",1,"no college",12,0
"19540",19540,2,57,1,"retired",1,"no college",12,0
"19541",19541,1,35,0,"unemployed",1,"no college",12,0
"19542",19542,2,27,1,"unemployed",1,"no college",11,0
"19543",19543,2,39,0,"unemployed",1,"no college",13,0
"19544",19544,2,30,1,"employed",1,"no college",12,0
"19545",19545,1,8,0,NA,0,"no college",0,0
"19546",19546,2,26,0,"employed",1,"no college",12,0
"19547",19547,2,6,0,NA,0,"no college",0,0
"19548",19548,1,47,1,"employed",1,"master",17,0
"19549",19549,2,61,0,"retired",1,"no college",12,0
"19550",19550,2,55,0,"disabled",1,"no college",12,0
"19551",19551,2,37,1,"employed",1,"associate",14,0
"19552",19552,1,27,0,"student",1,"no college",17,0
"19553",19553,2,21,0,"student",1,"no college",12,0
"19554",19554,1,13,0,NA,0,"no college",0,0
"19555",19555,2,8,0,NA,0,"no college",0,0
"19556",19556,1,34,0,"employed",1,"no college",12,0
"19557",19557,1,40,1,"employed",1,"no college",12,0
"19558",19558,1,31,1,"employed",1,"no college",13,0
"19559",19559,1,5,0,NA,0,"no college",0,0
"19560",19560,2,3,0,NA,0,"no college",0,0
"19561",19561,1,1,0,NA,0,"no college",0,0
"19562",19562,2,28,1,"employed",9,"no college",99,0
"19563",19563,1,8,0,NA,0,"no college",0,0
"19564",19564,1,81,0,"retired",0,"no college",0,0
"19565",19565,2,52,1,"employed",1,"no college",12,0
"19566",19566,2,49,0,"employed",1,"no college",17,0
"19567",19567,2,45,0,"employed",1,"no college",12,0
"19568",19568,1,30,0,"employed",1,"no college",14,0
"19569",19569,2,29,0,"unemployed",1,"no college",15,0
"19570",19570,2,26,0,"keeping house",8,"no college",12,15600
"19571",19571,2,27,0,"employed",1,"no college",13,0
"19572",19572,2,19,0,"employed",1,"no college",13,10000
"19573",19573,2,16,0,"student",1,"no college",9,0
"19574",19574,2,13,0,NA,0,"no college",0,0
"19575",19575,1,6,0,NA,0,"no college",0,0
"19576",19576,1,5,0,NA,0,"no college",0,0
"19577",19577,1,54,1,"employed",1,"no college",12,0
"19578",19578,1,29,0,"employed",1,"no college",12,40000
"19579",19579,1,9,0,NA,0,"no college",0,0
"19580",19580,2,4,0,NA,0,"no college",0,0
"19581",19581,1,2,0,NA,0,"no college",0,0
"19582",19582,2,91,0,"retired",1,"no college",6,0
"19583",19583,1,51,1,"retired",1,"no college",14,0
"19584",19584,1,26,0,"employed",1,"bachelor",16,0
"19585",19585,2,49,1,"employed",1,"no college",14,0
"19586",19586,1,24,0,NA,0,"no college",0,0
"19587",19587,1,63,0,"retired",1,"no college",12,0
"19588",19588,2,32,1,"employed",1,"no college",11,0
"19589",19589,1,11,0,NA,0,"no college",0,0
"19590",19590,2,9,0,NA,0,"no college",0,0
"19591",19591,1,7,0,NA,0,"no college",0,0
"19592",19592,1,5,0,NA,0,"no college",0,0
"19593",19593,2,62,0,NA,0,"no college",0,0
"19594",19594,1,42,1,"unemployed",1,"refused_answer",16,0
"19595",19595,2,59,1,"employed",1,"no college",12,0
"19596",19596,2,38,0,"employed",1,"no college",14,0
"19597",19597,1,32,1,"employed",1,"no college",12,0
"19598",19598,1,28,0,"unemployed",1,"no college",10,0
"19599",19599,2,10,0,NA,0,"no college",0,0
"19600",19600,1,60,1,"retired",1,"no college",12,0
"19601",19601,2,23,0,"employed",1,"no college",12,0
"19602",19602,2,31,1,"employed",1,"no college",13,0
"19603",19603,2,5,0,NA,0,"no college",0,0
"19604",19604,2,81,1,"retired",1,"no college",14,0
"19605",19605,1,60,0,"disabled",1,"no college",12,0
"19606",19606,1,74,1,"unemployed",1,"master",17,0
"19607",19607,1,77,1,"retired",1,"no college",12,0
"19608",19608,1,56,0,NA,0,"no college",0,0
"19609",19609,1,16,0,"student",1,"no college",10,0
"19610",19610,2,31,0,"employed",1,"no college",99,10847
"19611",19611,2,27,0,"employed",8,"no college",12,10847
"19612",19612,2,63,1,"NA",1,"no college",99,0
"19613",19613,2,48,0,"employed",1,"no college",13,0
"19614",19614,1,23,0,"employed",1,"no college",13,13847
"19615",19615,1,6,0,NA,0,"no college",0,0
"19616",19616,1,57,0,"employed",1,"no college",11,0
"19617",19617,2,91,0,"retired",1,"no college",8,0
"19618",19618,2,51,1,"employed",1,"no college",12,0
"19619",19619,1,42,0,"employed",1,"master",17,39675
"19620",19620,1,38,0,"unemployed",1,"no college",99,0
"19621",19621,2,33,0,"employed",1,"no college",12,0
"19622",19622,1,19,0,"unemployed",1,"no college",11,10847
"19623",19623,1,14,0,NA,0,"no college",0,0
"19624",19624,1,4,0,NA,0,"no college",0,0
"19625",19625,2,3,0,NA,0,"no college",0,0
"19626",19626,1,47,1,"employed",1,"master",17,0
"19627",19627,2,57,0,"employed",1,"no college",14,0
"19628",19628,2,29,0,"employed",8,"bachelor",16,28000
"19629",19629,2,4,0,NA,0,"no college",0,0
"19630",19630,2,25,0,"disabled",8,"no college",12,0
"19631",19631,2,67,0,"retired",1,"other",13,0
"19632",19632,2,23,1,"employed",1,"no college",13,0
"19633",19633,1,22,1,"furlough",1,"refused_answer",99,0
"19634",19634,2,47,0,"employed",1,"no college",12,0
"19635",19635,1,30,1,"employed",1,"no college",13,0
"19636",19636,1,21,0,"employed",1,"no college",12,10847
"19637",19637,1,2,0,NA,0,"no college",0,0
"19638",19638,2,25,1,"keeping house",1,"no college",13,0
"19639",19639,1,4,0,NA,0,"no college",0,0
"19640",19640,2,52,1,"employed",1,"no college",17,0
"19641",19641,2,26,1,"employed",1,"no college",14,0
"19642",19642,1,24,0,"employed",1,"no college",12,0
"19643",19643,1,21,0,"employed",8,"no college",12,22880
"19644",19644,1,57,1,"employed",1,"no college",12,0
"19645",19645,1,28,1,"employed",1,"no college",12,0
"19646",19646,2,9,0,NA,0,"no college",0,0
"19647",19647,1,6,0,NA,0,"no college",0,0
"19648",19648,1,85,0,"retired",1,"no college",99,0
"19649",19649,2,59,0,"employed",1,"no college",12,0
"19650",19650,1,34,0,"employed",1,"no college",12,0
"19651",19651,2,73,0,"keeping house",0,"no college",0,0
"19652",19652,2,52,1,"employed",1,"no college",12,0
"19653",19653,2,51,0,"employed",1,"no college",12,0
"19654",19654,2,48,0,"employed",1,"no college",12,0
"19655",19655,2,29,0,"employed",8,"bachelor",16,37000
"19656",19656,2,27,0,"employed",1,"bachelor",16,0
"19657",19657,1,27,0,"employed",8,"no college",12,10847
"19658",19658,2,25,0,"employed",1,"no college",13,0
"19659",19659,2,16,0,"student",1,"no college",9,0
"19660",19660,1,5,0,NA,0,"no college",0,0
"19661",19661,2,2,0,NA,0,"no college",0,0
"19662",19662,1,56,1,"employed",1,"no college",12,0
"19663",19663,2,93,0,"retired",1,"no college",12,0
"19664",19664,2,68,0,"unemployed",1,"no college",11,0
"19665",19665,2,67,0,"retired",1,"no college",12,0
"19666",19666,2,66,1,"keeping house",1,"no college",12,0
"19667",19667,2,57,1,"retired",1,"no college",14,0
"19668",19668,2,62,1,"keeping house",1,"no college",12,0
"19669",19669,2,46,0,"employed",1,"no college",16,0
"19670",19670,2,46,0,"employed",1,"no college",10,0
"19671",19671,2,40,0,"employed",1,"no college",12,12000
"19672",19672,2,38,0,"employed",1,"no college",12,10847
"19673",19673,2,36,1,"employed",1,"associate",14,0
"19674",19674,2,38,0,"employed",1,"no college",13,0
"19675",19675,2,34,0,"unemployed",1,"no college",11,0
"19676",19676,2,30,1,"keeping house",1,"no college",11,0
"19677",19677,2,26,0,"employed",1,"no college",12,0
"19678",19678,1,27,0,"NA",9,"no college",99,0
"19679",19679,2,22,1,"employed",1,"associate",14,0
"19680",19680,1,21,0,"employed",1,"no college",14,24002
"19681",19681,1,22,0,"employed",1,"no college",12,0
"19682",19682,1,20,0,NA,0,"no college",0,0
"19683",19683,2,20,0,"employed",1,"no college",14,0
"19684",19684,1,18,0,"student",1,"no college",11,0
"19685",19685,1,18,0,"student",1,"no college",12,0
"19686",19686,2,17,0,"unemployed",1,"no college",11,0
"19687",19687,2,16,0,"student",1,"no college",9,0
"19688",19688,1,17,0,"student",1,"no college",9,0
"19689",19689,1,17,0,"student",1,"no college",10,0
"19690",19690,1,17,0,"student",1,"no college",10,800
"19691",19691,2,17,0,"student",1,"no college",11,0
"19692",19692,1,15,0,NA,0,"no college",0,0
"19693",19693,1,14,0,NA,0,"no college",0,0
"19694",19694,2,15,0,NA,0,"no college",0,0
"19695",19695,1,15,0,NA,0,"no college",0,0
"19696",19696,1,14,0,NA,0,"no college",0,0
"19697",19697,1,14,0,NA,0,"no college",0,0
"19698",19698,1,12,0,NA,0,"no college",0,0
"19699",19699,1,13,0,NA,0,"no college",0,0
"19700",19700,2,11,0,NA,0,"no college",0,0
"19701",19701,1,10,0,NA,0,"no college",0,0
"19702",19702,1,11,0,NA,0,"no college",0,0
"19703",19703,1,10,0,NA,0,"no college",0,0
"19704",19704,2,9,0,NA,0,"no college",0,0
"19705",19705,2,9,0,NA,0,"no college",0,0
"19706",19706,1,8,0,NA,0,"no college",0,0
"19707",19707,1,9,0,NA,0,"no college",0,0
"19708",19708,2,8,0,NA,0,"no college",0,0
"19709",19709,1,10,0,NA,0,"no college",0,0
"19710",19710,1,7,0,NA,0,"no college",0,0
"19711",19711,1,7,0,NA,0,"no college",0,0
"19712",19712,2,7,0,NA,0,"no college",0,0
"19713",19713,2,6,0,NA,0,"no college",0,0
"19714",19714,1,6,0,NA,0,"no college",0,0
